YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W04,0,,0,0,0,LV,1907675,LV,Age80+,AZ,111052
2021-W04,0,,0,0,0,LV,1907675,LV,AgeUNK,AZ,
2021-W04,0,,0,0,0,LV,1907675,LV,AgeUNK,COM,
2021-W04,0,,0,0,0,LV,1907675,LV,AgeUNK,JANSS,
2021-W04,0,,0,0,0,LV,1907675,LV,AgeUNK,MOD,
2021-W04,122,,3522,0,0,LV,1907675,LV,HCW,COM,35684
2021-W04,0,,0,0,0,LV,1907675,LV,HCW,JANSS,35684
2021-W04,0,,0,0,0,LV,1907675,LV,HCW,AZ,35684
2021-W04,11,,0,0,0,LV,1907675,LV,HCW,MOD,35684
2021-W04,0,,0,0,0,LV,1907675,LV,LTCF,AZ,12293
2021-W04,0,,0,0,0,LV,1907675,LV,LTCF,JANSS,12293
2021-W04,0,,0,0,0,LV,1907675,LV,LTCF,COM,12293
2021-W04,0,,0,0,0,LV,1907675,LV,LTCF,MOD,12293
2021-W05,0,,0,0,0,LV,1907675,LV,ALL,JANSS,1548218
2021-W05,175,,7796,0,0,LV,1907675,LV,ALL,COM,1548218
2021-W05,2,,0,0,7200,LV,1907675,LV,ALL,AZ,1548218
2021-W05,544,,0,0,0,LV,1907675,LV,ALL,MOD,1548218
2021-W05,11,,0,0,0,LV,1907675,LV,Age18_24,MOD,119249
2021-W05,0,,0,0,0,LV,1907675,LV,Age18_24,JANSS,119249
2021-W05,0,,0,0,0,LV,1907675,LV,Age18_24,AZ,119249
2021-W05,6,,392,0,0,LV,1907675,LV,Age18_24,COM,119249
2021-W05,0,,0,0,0,LV,1907675,LV,Age25_49,JANSS,639712
2021-W05,0,,0,0,0,LV,1907675,LV,Age25_49,AZ,639712
2021-W05,75,,3349,0,0,LV,1907675,LV,Age25_49,COM,639712
2021-W05,182,,0,0,0,LV,1907675,LV,Age25_49,MOD,639712
2021-W05,0,,0,0,0,LV,1907675,LV,Age50_59,AZ,265997
2021-W05,177,,0,0,0,LV,1907675,LV,Age50_59,MOD,265997
2021-W05,50,,2080,0,0,LV,1907675,LV,Age50_59,COM,265997
2021-W05,0,,0,0,0,LV,1907675,LV,Age50_59,JANSS,265997
2021-W05,2,,0,0,0,LV,1907675,LV,Age60_69,AZ,241651
2021-W05,141,,0,0,0,LV,1907675,LV,Age60_69,MOD,241651
2021-W05,0,,0,0,0,LV,1907675,LV,Age60_69,JANSS,241651
2021-W05,31,,1586,0,0,LV,1907675,LV,Age60_69,COM,241651
2021-W05,0,,0,0,0,LV,1907675,LV,Age70_79,JANSS,170557
2021-W05,30,,0,0,0,LV,1907675,LV,Age70_79,MOD,170557
2021-W05,0,,0,0,0,LV,1907675,LV,Age70_79,AZ,170557
2021-W05,11,,341,0,0,LV,1907675,LV,Age70_79,COM,170557
2021-W05,2,,48,0,0,LV,1907675,LV,Age80+,COM,111052
2021-W05,0,,0,0,0,LV,1907675,LV,Age80+,AZ,111052
2021-W05,0,,0,0,0,LV,1907675,LV,Age80+,JANSS,111052
2021-W05,3,,0,0,0,LV,1907675,LV,Age80+,MOD,111052
2021-W05,0,,0,0,0,LV,1907675,LV,AgeUNK,COM,
2021-W05,0,,0,0,0,LV,1907675,LV,AgeUNK,MOD,
2021-W05,0,,0,0,0,LV,1907675,LV,AgeUNK,AZ,
2021-W05,0,,0,0,0,LV,1907675,LV,AgeUNK,JANSS,
2021-W05,111,,5644,0,0,LV,1907675,LV,HCW,COM,35684
2021-W05,0,,0,0,0,LV,1907675,LV,HCW,JANSS,35684
2021-W05,0,,0,0,0,LV,1907675,LV,HCW,AZ,35684
2021-W05,430,,0,0,0,LV,1907675,LV,HCW,MOD,35684
2021-W05,0,,0,0,0,LV,1907675,LV,LTCF,COM,12293
2021-W05,0,,0,0,0,LV,1907675,LV,LTCF,JANSS,12293
2021-W05,0,,0,0,0,LV,1907675,LV,LTCF,AZ,12293
2021-W05,0,,0,0,0,LV,1907675,LV,LTCF,MOD,12293
2021-W06,2924,,0,0,9600,LV,1907675,LV,ALL,AZ,1548218
2021-W06,68,,917,0,3600,LV,1907675,LV,ALL,MOD,1548218
2021-W06,353,,920,0,0,LV,1907675,LV,ALL,COM,1548218
2021-W06,0,,0,0,0,LV,1907675,LV,ALL,JANSS,1548218
2021-W06,218,,0,0,0,LV,1907675,LV,Age18_24,AZ,119249
2021-W06,31,,54,0,0,LV,1907675,LV,Age18_24,COM,119249
2021-W06,0,,0,0,0,LV,1907675,LV,Age18_24,JANSS,119249
2021-W06,1,,44,0,0,LV,1907675,LV,Age18_24,MOD,119249
2021-W06,0,,0,0,0,LV,1907675,LV,Age25_49,JANSS,639712
2021-W06,167,,440,0,0,LV,1907675,LV,Age25_49,COM,639712
2021-W06,1088,,0,0,0,LV,1907675,LV,Age25_49,AZ,639712
2021-W06,27,,490,0,0,LV,1907675,LV,Age25_49,MOD,639712
2021-W06,637,,0,0,0,LV,1907675,LV,Age50_59,AZ,265997
2021-W06,0,,0,0,0,LV,1907675,LV,Age50_59,JANSS,265997
2021-W06,68,,229,0,0,LV,1907675,LV,Age50_59,COM,265997
2021-W06,17,,163,0,0,LV,1907675,LV,Age50_59,MOD,265997
2021-W06,74,,152,0,0,LV,1907675,LV,Age60_69,COM,241651
2021-W06,0,,0,0,0,LV,1907675,LV,Age60_69,JANSS,241651
2021-W06,567,,0,0,0,LV,1907675,LV,Age60_69,AZ,241651
2021-W06,18,,160,0,0,LV,1907675,LV,Age60_69,MOD,241651
2021-W06,222,,0,0,0,LV,1907675,LV,Age70_79,AZ,170557
2021-W06,4,,45,0,0,LV,1907675,LV,Age70_79,MOD,170557
2021-W06,12,,37,0,0,LV,1907675,LV,Age70_79,COM,170557
2021-W06,0,,0,0,0,LV,1907675,LV,Age70_79,JANSS,170557
2021-W06,1,,15,0,0,LV,1907675,LV,Age80+,MOD,111052
2021-W06,1,,8,0,0,LV,1907675,LV,Age80+,COM,111052
2021-W06,0,,0,0,0,LV,1907675,LV,Age80+,JANSS,111052
2021-W06,192,,0,0,0,LV,1907675,LV,Age80+,AZ,111052
2021-W06,0,,0,0,0,LV,1907675,LV,AgeUNK,JANSS,
2021-W06,0,,0,0,0,LV,1907675,LV,AgeUNK,MOD,
2021-W06,0,,0,0,0,LV,1907675,LV,AgeUNK,AZ,
2021-W06,0,,0,0,0,LV,1907675,LV,AgeUNK,COM,
2021-W06,928,,0,0,0,LV,1907675,LV,HCW,AZ,35684
2021-W06,55,,681,0,0,LV,1907675,LV,HCW,MOD,35684
2021-W06,208,,599,0,0,LV,1907675,LV,HCW,COM,35684
2021-W06,0,,0,0,0,LV,1907675,LV,HCW,JANSS,35684
2021-W06,640,,0,0,0,LV,1907675,LV,LTCF,AZ,12293
2021-W06,0,,0,0,0,LV,1907675,LV,LTCF,COM,12293
2021-W06,0,,0,0,0,LV,1907675,LV,LTCF,MOD,12293
2021-W06,0,,0,0,0,LV,1907675,LV,LTCF,JANSS,12293
2021-W07,0,,0,0,0,LV,1907675,LV,ALL,JANSS,1548218
2021-W07,723,,244,0,0,LV,1907675,LV,ALL,MOD,1548218
2021-W07,23,,300,0,0,LV,1907675,LV,ALL,COM,1548218
2021-W07,7466,,0,0,16800,LV,1907675,LV,ALL,AZ,1548218
2021-W07,0,,0,0,0,LV,1907675,LV,Age18_24,JANSS,119249
2021-W07,35,,11,0,0,LV,1907675,LV,Age18_24,MOD,119249
2021-W07,1,,27,0,0,LV,1907675,LV,Age18_24,COM,119249
2021-W07,180,,0,0,0,LV,1907675,LV,Age18_24,AZ,119249
2021-W07,15,,139,0,0,LV,1907675,LV,Age25_49,COM,639712
2021-W07,255,,107,0,0,LV,1907675,LV,Age25_49,MOD,639712
2021-W07,1842,,0,0,0,LV,1907675,LV,Age25_49,AZ,639712
2021-W07,0,,0,0,0,LV,1907675,LV,Age25_49,JANSS,639712
2021-W07,0,,0,0,0,LV,1907675,LV,Age50_59,JANSS,265997
2021-W07,1407,,0,0,0,LV,1907675,LV,Age50_59,AZ,265997
2021-W07,142,,63,0,0,LV,1907675,LV,Age50_59,MOD,265997
2021-W07,3,,70,0,0,LV,1907675,LV,Age50_59,COM,265997
2021-W07,0,,0,0,0,LV,1907675,LV,Age60_69,JANSS,241651
2021-W07,1395,,0,0,0,LV,1907675,LV,Age60_69,AZ,241651
2021-W07,100,,41,0,0,LV,1907675,LV,Age60_69,MOD,241651
2021-W07,3,,51,0,0,LV,1907675,LV,Age60_69,COM,241651
2021-W07,1405,,0,0,0,LV,1907675,LV,Age70_79,AZ,170557
2021-W07,138,,20,0,0,LV,1907675,LV,Age70_79,MOD,170557
2021-W07,0,,0,0,0,LV,1907675,LV,Age70_79,JANSS,170557
2021-W07,1,,12,0,0,LV,1907675,LV,Age70_79,COM,170557
2021-W07,1237,,0,0,0,LV,1907675,LV,Age80+,AZ,111052
2021-W07,0,,1,0,0,LV,1907675,LV,Age80+,COM,111052
2021-W07,0,,0,0,0,LV,1907675,LV,Age80+,JANSS,111052
2021-W07,53,,2,0,0,LV,1907675,LV,Age80+,MOD,111052
2021-W07,0,,0,0,0,LV,1907675,LV,AgeUNK,MOD,
2021-W07,0,,0,0,0,LV,1907675,LV,AgeUNK,AZ,
2021-W07,0,,0,0,0,LV,1907675,LV,AgeUNK,JANSS,
2021-W07,0,,0,0,0,LV,1907675,LV,AgeUNK,COM,
2021-W07,960,,0,0,0,LV,1907675,LV,HCW,AZ,35684
2021-W07,0,,0,0,0,LV,1907675,LV,HCW,JANSS,35684
2021-W07,195,,149,0,0,LV,1907675,LV,HCW,MOD,35684
2021-W07,16,,192,0,0,LV,1907675,LV,HCW,COM,35684
2021-W07,0,,0,0,0,LV,1907675,LV,LTCF,COM,12293
2021-W07,0,,0,0,0,LV,1907675,LV,LTCF,MOD,12293
2021-W07,3188,,0,0,0,LV,1907675,LV,LTCF,AZ,12293
2021-W07,0,,0,0,0,LV,1907675,LV,LTCF,JANSS,12293
2021-W08,132,,214,0,0,LV,1907675,LV,ALL,COM,1548218
2021-W08,0,,0,0,0,LV,1907675,LV,ALL,JANSS,1548218
2021-W08,15072,,0,0,0,LV,1907675,LV,ALL,AZ,1548218
2021-W08,1384,,28,0,8400,LV,1907675,LV,ALL,MOD,1548218
2021-W08,0,,0,0,0,LV,1907675,LV,Age18_24,JANSS,119249
2021-W08,4,,12,0,0,LV,1907675,LV,Age18_24,COM,119249
2021-W08,27,,0,0,0,LV,1907675,LV,Age18_24,MOD,119249
2021-W08,366,,0,0,0,LV,1907675,LV,Age18_24,AZ,119249
2021-W08,232,,13,0,0,LV,1907675,LV,Age25_49,MOD,639712
2021-W08,0,,0,0,0,LV,1907675,LV,Age25_49,JANSS,639712
2021-W08,1454,,0,0,0,LV,1907675,LV,Age25_49,AZ,639712
2021-W08,27,,98,0,0,LV,1907675,LV,Age25_49,COM,639712
2021-W08,974,,0,0,0,LV,1907675,LV,Age50_59,AZ,265997
2021-W08,0,,0,0,0,LV,1907675,LV,Age50_59,JANSS,265997
2021-W08,126,,6,0,0,LV,1907675,LV,Age50_59,MOD,265997
2021-W08,13,,61,0,0,LV,1907675,LV,Age50_59,COM,265997
2021-W08,0,,0,0,0,LV,1907675,LV,Age60_69,JANSS,241651
2021-W08,91,,7,0,0,LV,1907675,LV,Age60_69,MOD,241651
2021-W08,1330,,0,0,0,LV,1907675,LV,Age60_69,AZ,241651
2021-W08,13,,34,0,0,LV,1907675,LV,Age60_69,COM,241651
2021-W08,0,,0,0,0,LV,1907675,LV,Age70_79,JANSS,170557
2021-W08,605,,2,0,0,LV,1907675,LV,Age70_79,MOD,170557
2021-W08,43,,6,0,0,LV,1907675,LV,Age70_79,COM,170557
2021-W08,7218,,0,0,0,LV,1907675,LV,Age70_79,AZ,170557
2021-W08,32,,3,0,0,LV,1907675,LV,Age80+,COM,111052
2021-W08,0,,0,0,0,LV,1907675,LV,Age80+,JANSS,111052
2021-W08,3730,,0,0,0,LV,1907675,LV,Age80+,AZ,111052
2021-W08,302,,0,0,0,LV,1907675,LV,Age80+,MOD,111052
2021-W08,0,,0,0,0,LV,1907675,LV,AgeUNK,JANSS,
2021-W08,0,,0,0,0,LV,1907675,LV,AgeUNK,COM,
2021-W08,0,,0,0,0,LV,1907675,LV,AgeUNK,AZ,
2021-W08,0,,0,0,0,LV,1907675,LV,AgeUNK,MOD,
2021-W08,0,,0,0,0,LV,1907675,LV,HCW,JANSS,35684
2021-W08,1184,,0,0,0,LV,1907675,LV,HCW,AZ,35684
2021-W08,31,,147,0,0,LV,1907675,LV,HCW,COM,35684
2021-W08,220,,15,0,0,LV,1907675,LV,HCW,MOD,35684
2021-W08,0,,0,0,0,LV,1907675,LV,LTCF,JANSS,12293
2021-W08,0,,0,0,0,LV,1907675,LV,LTCF,COM,12293
2021-W08,1536,,0,0,0,LV,1907675,LV,LTCF,AZ,12293
2021-W08,0,,0,0,0,LV,1907675,LV,LTCF,MOD,12293
2021-W09,0,,0,0,0,LV,1907675,LV,ALL,JANSS,1548218
2021-W09,14709,,4,0,14400,LV,1907675,LV,ALL,AZ,1548218
2021-W09,1654,,444,0,1170,LV,1907675,LV,ALL,COM,1548218
2021-W09,2411,,539,0,0,LV,1907675,LV,ALL,MOD,1548218
2021-W09,0,,0,0,0,LV,1907675,LV,Age18_24,JANSS,119249
2021-W09,34,,12,0,0,LV,1907675,LV,Age18_24,MOD,119249
2021-W09,56,,1,0,0,LV,1907675,LV,Age18_24,AZ,119249
2021-W09,70,,31,0,0,LV,1907675,LV,Age18_24,COM,119249
2021-W09,572,,0,0,0,LV,1907675,LV,Age25_49,AZ,639712
2021-W09,278,,203,0,0,LV,1907675,LV,Age25_49,COM,639712
2021-W09,243,,183,0,0,LV,1907675,LV,Age25_49,MOD,639712
2021-W09,0,,0,0,0,LV,1907675,LV,Age25_49,JANSS,639712
2021-W09,173,,92,0,0,LV,1907675,LV,Age50_59,COM,265997
2021-W09,0,,0,0,0,LV,1907675,LV,Age50_59,JANSS,265997
2021-W09,545,,0,0,0,LV,1907675,LV,Age50_59,AZ,265997
2021-W09,169,,175,0,0,LV,1907675,LV,Age50_59,MOD,265997
2021-W09,1086,,2,0,0,LV,1907675,LV,Age60_69,AZ,241651
2021-W09,218,,136,0,0,LV,1907675,LV,Age60_69,MOD,241651
2021-W09,0,,0,0,0,LV,1907675,LV,Age60_69,JANSS,241651
2021-W09,148,,96,0,0,LV,1907675,LV,Age60_69,COM,241651
2021-W09,7910,,1,0,0,LV,1907675,LV,Age70_79,AZ,170557
2021-W09,650,,20,0,0,LV,1907675,LV,Age70_79,COM,170557
2021-W09,1166,,30,0,0,LV,1907675,LV,Age70_79,MOD,170557
2021-W09,0,,0,0,0,LV,1907675,LV,Age70_79,JANSS,170557
2021-W09,0,,0,0,0,LV,1907675,LV,Age80+,JANSS,111052
2021-W09,581,,3,0,0,LV,1907675,LV,Age80+,MOD,111052
2021-W09,4540,,0,0,0,LV,1907675,LV,Age80+,AZ,111052
2021-W09,334,,2,0,0,LV,1907675,LV,Age80+,COM,111052
2021-W09,0,,0,0,0,LV,1907675,LV,AgeUNK,AZ,
2021-W09,0,,0,0,0,LV,1907675,LV,AgeUNK,MOD,
2021-W09,0,,0,0,0,LV,1907675,LV,AgeUNK,JANSS,
2021-W09,0,,0,0,0,LV,1907675,LV,AgeUNK,COM,
2021-W09,0,,0,0,0,LV,1907675,LV,HCW,JANSS,35684
2021-W09,768,,1,0,0,LV,1907675,LV,HCW,AZ,35684
2021-W09,358,,428,0,0,LV,1907675,LV,HCW,MOD,35684
2021-W09,286,,268,0,0,LV,1907675,LV,HCW,COM,35684
2021-W09,1,,0,0,0,LV,1907675,LV,LTCF,MOD,12293
2021-W09,0,,0,0,0,LV,1907675,LV,LTCF,COM,12293
2021-W09,0,,0,0,0,LV,1907675,LV,LTCF,JANSS,12293
2021-W09,507,,0,0,0,LV,1907675,LV,LTCF,AZ,12293
2021-W10,963,,38,0,1170,LV,1907675,LV,ALL,COM,1548218
2021-W10,12878,,23,0,31200,LV,1907675,LV,ALL,AZ,1548218
2021-W10,1209,,58,0,0,LV,1907675,LV,ALL,MOD,1548218
2021-W10,0,,0,0,0,LV,1907675,LV,ALL,JANSS,1548218
2021-W10,55,,1,0,0,LV,1907675,LV,Age18_24,COM,119249
2021-W10,13,,0,0,0,LV,1907675,LV,Age18_24,MOD,119249
2021-W10,0,,0,0,0,LV,1907675,LV,Age18_24,JANSS,119249
2021-W10,62,,4,0,0,LV,1907675,LV,Age18_24,AZ,119249
2021-W10,141,,25,0,0,LV,1907675,LV,Age25_49,MOD,639712
2021-W10,196,,22,0,0,LV,1907675,LV,Age25_49,COM,639712
2021-W10,0,,0,0,0,LV,1907675,LV,Age25_49,JANSS,639712
2021-W10,479,,12,0,0,LV,1907675,LV,Age25_49,AZ,639712
2021-W10,135,,8,0,0,LV,1907675,LV,Age50_59,COM,265997
2021-W10,434,,4,0,0,LV,1907675,LV,Age50_59,AZ,265997
2021-W10,95,,14,0,0,LV,1907675,LV,Age50_59,MOD,265997
2021-W10,0,,0,0,0,LV,1907675,LV,Age50_59,JANSS,265997
2021-W10,0,,0,0,0,LV,1907675,LV,Age60_69,JANSS,241651
2021-W10,134,,16,0,0,LV,1907675,LV,Age60_69,MOD,241651
2021-W10,1264,,3,0,0,LV,1907675,LV,Age60_69,AZ,241651
2021-W10,141,,4,0,0,LV,1907675,LV,Age60_69,COM,241651
2021-W10,279,,3,0,0,LV,1907675,LV,Age70_79,COM,170557
2021-W10,0,,0,0,0,LV,1907675,LV,Age70_79,JANSS,170557
2021-W10,6839,,0,0,0,LV,1907675,LV,Age70_79,AZ,170557
2021-W10,546,,2,0,0,LV,1907675,LV,Age70_79,MOD,170557
2021-W10,0,,0,0,0,LV,1907675,LV,Age80+,JANSS,111052
2021-W10,3800,,0,0,0,LV,1907675,LV,Age80+,AZ,111052
2021-W10,156,,0,0,0,LV,1907675,LV,Age80+,COM,111052
2021-W10,280,,1,0,0,LV,1907675,LV,Age80+,MOD,111052
2021-W10,0,,0,0,0,LV,1907675,LV,AgeUNK,JANSS,
2021-W10,0,,0,0,0,LV,1907675,LV,AgeUNK,COM,
2021-W10,0,,0,0,0,LV,1907675,LV,AgeUNK,MOD,
2021-W10,0,,0,0,0,LV,1907675,LV,AgeUNK,AZ,
2021-W10,0,,0,0,0,LV,1907675,LV,HCW,JANSS,35684
2021-W10,229,,24,0,0,LV,1907675,LV,HCW,COM,35684
2021-W10,573,,8,0,0,LV,1907675,LV,HCW,AZ,35684
2021-W10,123,,49,0,0,LV,1907675,LV,HCW,MOD,35684
2021-W10,232,,0,0,0,LV,1907675,LV,LTCF,AZ,12293
2021-W10,0,,0,0,0,LV,1907675,LV,LTCF,JANSS,12293
2021-W10,16,,0,0,0,LV,1907675,LV,LTCF,MOD,12293
2021-W10,0,,0,0,0,LV,1907675,LV,LTCF,COM,12293
2021-W11,4344,,2,0,2400,LV,1907675,LV,ALL,AZ,1548218
2021-W11,297,,711,0,16800,LV,1907675,LV,ALL,MOD,1548218
2021-W11,0,,0,0,0,LV,1907675,LV,ALL,JANSS,1548218
2021-W11,47,,133,0,1170,LV,1907675,LV,ALL,COM,1548218
2021-W11,0,,0,0,0,LV,1907675,LV,Age18_24,JANSS,119249
2021-W11,3,,33,0,0,LV,1907675,LV,Age18_24,MOD,119249
2021-W11,28,,0,0,0,LV,1907675,LV,Age18_24,AZ,119249
2021-W11,2,,5,0,0,LV,1907675,LV,Age18_24,COM,119249
2021-W11,28,,26,0,0,LV,1907675,LV,Age25_49,COM,639712
2021-W11,0,,0,0,0,LV,1907675,LV,Age25_49,JANSS,639712
2021-W11,37,,252,0,0,LV,1907675,LV,Age25_49,MOD,639712
2021-W11,164,,0,0,0,LV,1907675,LV,Age25_49,AZ,639712
2021-W11,5,,16,0,0,LV,1907675,LV,Age50_59,COM,265997
2021-W11,134,,1,0,0,LV,1907675,LV,Age50_59,AZ,265997
2021-W11,0,,0,0,0,LV,1907675,LV,Age50_59,JANSS,265997
2021-W11,27,,142,0,0,LV,1907675,LV,Age50_59,MOD,265997
2021-W11,29,,99,0,0,LV,1907675,LV,Age60_69,MOD,241651
2021-W11,0,,0,0,0,LV,1907675,LV,Age60_69,JANSS,241651
2021-W11,8,,12,0,0,LV,1907675,LV,Age60_69,COM,241651
2021-W11,449,,1,0,0,LV,1907675,LV,Age60_69,AZ,241651
2021-W11,144,,134,0,0,LV,1907675,LV,Age70_79,MOD,170557
2021-W11,0,,0,0,0,LV,1907675,LV,Age70_79,JANSS,170557
2021-W11,2368,,0,0,0,LV,1907675,LV,Age70_79,AZ,170557
2021-W11,3,,42,0,0,LV,1907675,LV,Age70_79,COM,170557
2021-W11,0,,0,0,0,LV,1907675,LV,Age80+,JANSS,111052
2021-W11,1,,32,0,0,LV,1907675,LV,Age80+,COM,111052
2021-W11,57,,51,0,0,LV,1907675,LV,Age80+,MOD,111052
2021-W11,1201,,0,0,0,LV,1907675,LV,Age80+,AZ,111052
2021-W11,0,,0,0,0,LV,1907675,LV,AgeUNK,JANSS,
2021-W11,0,,0,0,0,LV,1907675,LV,AgeUNK,COM,
2021-W11,0,,0,0,0,LV,1907675,LV,AgeUNK,AZ,
2021-W11,0,,0,0,0,LV,1907675,LV,AgeUNK,MOD,
2021-W11,13,,32,0,0,LV,1907675,LV,HCW,COM,35684
2021-W11,187,,1,0,0,LV,1907675,LV,HCW,AZ,35684
2021-W11,37,,197,0,0,LV,1907675,LV,HCW,MOD,35684
2021-W11,0,,0,0,0,LV,1907675,LV,HCW,JANSS,35684
2021-W11,0,,0,0,0,LV,1907675,LV,LTCF,MOD,12293
2021-W11,0,,0,0,0,LV,1907675,LV,LTCF,JANSS,12293
2021-W11,0,,0,0,0,LV,1907675,LV,LTCF,COM,12293
2021-W11,12,,0,0,0,LV,1907675,LV,LTCF,AZ,12293
2021-W12,5639,,1366,0,0,LV,1907675,LV,ALL,MOD,1548218
2021-W12,49,,1635,0,2340,LV,1907675,LV,ALL,COM,1548218
2021-W12,15620,,10,0,4800,LV,1907675,LV,ALL,AZ,1548218
2021-W12,0,,0,0,0,LV,1907675,LV,ALL,JANSS,1548218
2021-W12,2,,70,0,0,LV,1907675,LV,Age18_24,COM,119249
2021-W12,0,,0,0,0,LV,1907675,LV,Age18_24,JANSS,119249
2021-W12,105,,0,0,0,LV,1907675,LV,Age18_24,AZ,119249
2021-W12,38,,27,0,0,LV,1907675,LV,Age18_24,MOD,119249
2021-W12,1085,,1,0,0,LV,1907675,LV,Age25_49,AZ,639712
2021-W12,578,,222,0,0,LV,1907675,LV,Age25_49,MOD,639712
2021-W12,0,,0,0,0,LV,1907675,LV,Age25_49,JANSS,639712
2021-W12,19,,274,0,0,LV,1907675,LV,Age25_49,COM,639712
2021-W12,635,,124,0,0,LV,1907675,LV,Age50_59,MOD,265997
2021-W12,10,,171,0,0,LV,1907675,LV,Age50_59,COM,265997
2021-W12,0,,0,0,0,LV,1907675,LV,Age50_59,JANSS,265997
2021-W12,1275,,2,0,0,LV,1907675,LV,Age50_59,AZ,265997
2021-W12,3173,,2,0,0,LV,1907675,LV,Age60_69,AZ,241651
2021-W12,0,,0,0,0,LV,1907675,LV,Age60_69,JANSS,241651
2021-W12,1464,,93,0,0,LV,1907675,LV,Age60_69,MOD,241651
2021-W12,16,,145,0,0,LV,1907675,LV,Age60_69,COM,241651
2021-W12,1978,,601,0,0,LV,1907675,LV,Age70_79,MOD,170557
2021-W12,6593,,4,0,0,LV,1907675,LV,Age70_79,AZ,170557
2021-W12,2,,643,0,0,LV,1907675,LV,Age70_79,COM,170557
2021-W12,0,,0,0,0,LV,1907675,LV,Age70_79,JANSS,170557
2021-W12,3389,,1,0,0,LV,1907675,LV,Age80+,AZ,111052
2021-W12,0,,0,0,0,LV,1907675,LV,Age80+,JANSS,111052
2021-W12,0,,331,0,0,LV,1907675,LV,Age80+,COM,111052
2021-W12,946,,298,0,0,LV,1907675,LV,Age80+,MOD,111052
2021-W12,0,,0,0,0,LV,1907675,LV,AgeUNK,AZ,
2021-W12,0,,0,0,0,LV,1907675,LV,AgeUNK,JANSS,
2021-W12,0,,0,0,0,LV,1907675,LV,AgeUNK,MOD,
2021-W12,0,,0,0,0,LV,1907675,LV,AgeUNK,COM,
2021-W12,402,,3,0,0,LV,1907675,LV,HCW,AZ,35684
2021-W12,10,,286,0,0,LV,1907675,LV,HCW,COM,35684
2021-W12,0,,0,0,0,LV,1907675,LV,HCW,JANSS,35684
2021-W12,480,,216,0,0,LV,1907675,LV,HCW,MOD,35684
2021-W12,0,,0,0,0,LV,1907675,LV,LTCF,JANSS,12293
2021-W12,720,,1,0,0,LV,1907675,LV,LTCF,AZ,12293
2021-W12,10,,0,0,0,LV,1907675,LV,LTCF,MOD,12293
2021-W12,0,,0,0,0,LV,1907675,LV,LTCF,COM,12293
2021-W13,2557,,916,0,2340,LV,1907675,LV,ALL,COM,1548218
2021-W13,3392,,2194,0,25200,LV,1907675,LV,ALL,MOD,1548218
2021-W13,0,,0,0,0,LV,1907675,LV,ALL,JANSS,1548218
2021-W13,13584,,25,0,43200,LV,1907675,LV,ALL,AZ,1548218
2021-W13,0,,0,0,0,LV,1907675,LV,Age18_24,JANSS,119249
2021-W13,174,,0,0,0,LV,1907675,LV,Age18_24,AZ,119249
2021-W13,76,,48,0,0,LV,1907675,LV,Age18_24,COM,119249
2021-W13,36,,30,0,0,LV,1907675,LV,Age18_24,MOD,119249
2021-W13,541,,195,0,0,LV,1907675,LV,Age25_49,COM,639712
2021-W13,0,,0,0,0,LV,1907675,LV,Age25_49,JANSS,639712
2021-W13,2173,,5,0,0,LV,1907675,LV,Age25_49,AZ,639712
2021-W13,404,,205,0,0,LV,1907675,LV,Age25_49,MOD,639712
2021-W13,366,,126,0,0,LV,1907675,LV,Age50_59,COM,265997
2021-W13,0,,0,0,0,LV,1907675,LV,Age50_59,JANSS,265997
2021-W13,518,,152,0,0,LV,1907675,LV,Age50_59,MOD,265997
2021-W13,2271,,8,0,0,LV,1907675,LV,Age50_59,AZ,265997
2021-W13,0,,0,0,0,LV,1907675,LV,Age60_69,JANSS,241651
2021-W13,4483,,8,0,0,LV,1907675,LV,Age60_69,AZ,241651
2021-W13,966,,199,0,0,LV,1907675,LV,Age60_69,MOD,241651
2021-W13,444,,141,0,0,LV,1907675,LV,Age60_69,COM,241651
2021-W13,801,,262,0,0,LV,1907675,LV,Age70_79,COM,170557
2021-W13,0,,0,0,0,LV,1907675,LV,Age70_79,JANSS,170557
2021-W13,1014,,1074,0,0,LV,1907675,LV,Age70_79,MOD,170557
2021-W13,2970,,4,0,0,LV,1907675,LV,Age70_79,AZ,170557
2021-W13,454,,534,0,0,LV,1907675,LV,Age80+,MOD,111052
2021-W13,1512,,0,0,0,LV,1907675,LV,Age80+,AZ,111052
2021-W13,327,,143,0,0,LV,1907675,LV,Age80+,COM,111052
2021-W13,0,,0,0,0,LV,1907675,LV,Age80+,JANSS,111052
2021-W13,0,,0,0,0,LV,1907675,LV,AgeUNK,MOD,
2021-W13,0,,0,0,0,LV,1907675,LV,AgeUNK,JANSS,
2021-W13,0,,0,0,0,LV,1907675,LV,AgeUNK,COM,
2021-W13,0,,0,0,0,LV,1907675,LV,AgeUNK,AZ,
2021-W13,225,,315,0,0,LV,1907675,LV,HCW,MOD,35684
2021-W13,503,,221,0,0,LV,1907675,LV,HCW,COM,35684
2021-W13,0,,0,0,0,LV,1907675,LV,HCW,JANSS,35684
2021-W13,283,,17,0,0,LV,1907675,LV,HCW,AZ,35684
2021-W13,0,,0,0,0,LV,1907675,LV,LTCF,JANSS,12293
